sensor_id,timestamp,temperature
37247,2023-02-15 00,23
37247,2023-02-15 01,24
37247,2023-02-15 02,23
37247,2023-02-15 03,24
37247,2023-02-15 04,22
37247,2023-02-15 05,22
37247,2023-02-15 06,22
37247,2023-02-15 07,21
37247,2023-02-15 08,21
37247,2023-02-15 09,20
37247,2023-02-15 10,19
37247,2023-02-15 11,20
37247,2023-02-15 12,18
37247,2023-02-15 16,17
37247,2023-02-15 17,18
37247,2023-02-15 18,18
37247,2023-02-15 19,18
37247,2023-02-15 20,22
37247,2023-02-15 21,22
37247,2023-02-15 22,22
37247,2023-02-15 23,22
37247,2023-02-16 00,25
37247,2023-02-16 01,26
37247,2023-02-16 02,26
37247,2023-02-16 03,26
37247,2023-02-16 04,25
37247,2023-02-16 05,23
37247,2023-02-16 06,22
37247,2023-02-16 07,22
37247,2023-02-16 08,21
37247,2023-02-16 09,20
37247,2023-02-16 10,20
37247,2023-02-16 11,20
37247,2023-02-16 12,20
37247,2023-02-16 13,19
37247,2023-02-16 14,19
37247,2023-02-16 15,19
37247,2023-02-16 16,18
37247,2023-02-16 17,18
37247,2023-02-16 18,19
37247,2023-02-16 19,19
37247,2023-02-16 20,19
37247,2023-02-16 21,21
37247,2023-02-16 22,21
37247,2023-02-16 23,23
37247,2023-02-17 00,23
37247,2023-02-17 01,26
37247,2023-02-17 02,24
37247,2023-02-17 03,23
37247,2023-02-17 04,23
37247,2023-02-17 05,21
37247,2023-02-17 06,20
37247,2023-02-17 07,20
37247,2023-02-17 08,19
37247,2023-02-17 09,18
37247,2023-02-17 10,17
37247,2023-02-17 11,17
37247,2023-02-17 12,16
37247,2023-02-17 13,16
37247,2023-02-17 14,14
37247,2023-02-17 15,15
37247,2023-02-17 16,14
37247,2023-02-17 17,14
37247,2023-02-17 18,16
37247,2023-02-17 19,16
37247,2023-02-17 20,17
37247,2023-02-17 21,19
37247,2023-02-17 22,21
37247,2023-02-17 23,23
37247,2023-02-18 00,25
37247,2023-02-18 01,26
37247,2023-02-18 02,26
37247,2023-02-18 03,25
37247,2023-02-18 04,23
37247,2023-02-18 05,22
37247,2023-02-18 06,20
37247,2023-02-18 07,19
37247,2023-02-18 08,17
37247,2023-02-18 09,17
37247,2023-02-18 10,17
37247,2023-02-18 11,15
37247,2023-02-18 12,16
37247,2023-02-18 13,14
37247,2023-02-18 14,14
37247,2023-02-18 15,14
37247,2023-02-18 16,15
37247,2023-02-18 17,16
37247,2023-02-18 18,16
37247,2023-02-18 19,17
37247,2023-02-18 20,18
37247,2023-02-18 21,20
37247,2023-02-18 22,22
37247,2023-02-18 23,24
37247,2023-02-19 00,26
37247,2023-02-19 01,27
37247,2023-02-19 02,27
37247,2023-02-19 03,25
37247,2023-02-19 04,24
37247,2023-02-19 05,23
37247,2023-02-19 06,21
37247,2023-02-19 07,21
37247,2023-02-19 08,20
37247,2023-02-19 09,19
37247,2023-02-19 10,19
37247,2023-02-19 11,17
37247,2023-02-19 12,18
37247,2023-02-19 13,17
37247,2023-02-19 14,16
37247,2023-02-19 15,16
37247,2023-02-19 16,15
37247,2023-02-19 17,17
37247,2023-02-19 18,17
37247,2023-02-19 19,18
37247,2023-02-19 20,20
37247,2023-02-19 21,21
37247,2023-02-19 22,-39
37247,2023-02-19 23,25
37247,2023-02-20 00,27
37247,2023-02-20 01,28
37247,2023-02-20 02,28
37247,2023-02-20 03,27
37247,2023-02-20 04,26
37247,2023-02-20 05,24
37247,2023-02-20 06,24
37247,2023-02-20 07,22
37247,2023-02-20 08,22
37247,2023-02-20 09,21
37247,2023-02-20 10,20
37247,2023-02-20 11,20
37247,2023-02-20 12,19
37247,2023-02-20 13,19
37247,2023-02-20 14,19
37247,2023-02-20 15,18
37247,2023-02-20 16,18
37247,2023-02-20 17,19
37247,2023-02-20 18,20
37247,2023-02-20 19,20
37247,2023-02-20 20,22
37247,2023-02-20 21,24
37247,2023-02-20 22,26
37247,2023-02-20 23,28
37247,2023-02-21 00,30
37247,2023-02-21 01,30
37247,2023-02-21 02,31
37247,2023-02-21 03,32
37247,2023-02-21 04,32
37247,2023-02-21 05,32
37247,2023-02-21 06,31
37247,2023-02-21 07,31
37247,2023-02-21 08,31
37247,2023-02-21 09,30
37247,2023-02-21 10,30
37247,2023-02-21 11,29
37247,2023-02-21 12,28
37247,2023-02-21 13,26
37247,2023-02-21 14,23
37247,2023-02-21 15,22
37247,2023-02-21 16,22
37247,2023-02-21 17,22
37247,2023-02-21 18,23
37247,2023-02-21 19,24
37247,2023-02-21 20,26
37247,2023-02-21 21,27
37247,2023-02-21 22,29
37247,2023-02-21 23,30
37247,2023-02-22 00,30
37247,2023-02-22 01,29
37247,2023-02-22 02,29
37247,2023-02-22 03,27
37247,2023-02-22 04,24
37247,2023-02-22 05,23
37247,2023-02-22 06,22
37247,2023-02-22 07,22
37247,2023-02-22 08,21
37247,2023-02-22 09,22
37247,2023-02-22 10,20
37247,2023-02-22 11,20
37247,2023-02-22 12,19
37247,2023-02-22 13,20
37247,2023-02-22 14,20
37247,2023-02-22 15,20
37247,2023-02-22 16,19
37247,2023-02-22 17,19
37247,2023-02-22 18,20
37247,2023-02-22 19,20
37247,2023-02-22 20,21
37247,2023-02-22 21,21
37247,2023-02-22 22,23
37247,2023-02-22 23,24
37247,2023-02-23 00,24
37247,2023-02-23 01,23
37247,2023-02-23 02,23
37247,2023-02-23 03,23
37247,2023-02-23 04,21
37247,2023-02-23 05,21
37247,2023-02-23 06,22
37247,2023-02-23 07,21
37247,2023-02-23 08,21
37247,2023-02-23 09,20
37247,2023-02-23 10,20
37247,2023-02-23 11,19
37247,2023-02-23 12,19
37247,2023-02-23 13,19
37247,2023-02-23 14,18
37247,2023-02-23 15,18
37247,2023-02-23 16,18
37247,2023-02-23 17,17
37247,2023-02-23 18,17
37247,2023-02-23 19,18
37247,2023-02-23 20,19
37247,2023-02-23 21,19
37247,2023-02-23 22,19
37247,2023-02-23 23,19
37247,2023-02-24 00,19
37247,2023-02-24 01,19
37247,2023-02-24 02,20
37247,2023-03-06 21,30
37247,2023-03-06 22,29
37247,2023-03-06 23,29
37247,2023-03-07 00,29
37247,2023-03-07 01,29
37247,2023-03-07 02,29
37247,2023-03-07 03,28
37247,2023-03-07 04,27
37247,2023-03-07 05,27
37247,2023-03-07 06,27
37247,2023-03-07 07,26
37247,2023-03-07 08,26
37247,2023-03-07 09,27
37247,2023-03-07 10,26
37247,2023-03-07 11,27
37247,2023-03-07 12,26
37247,2023-03-07 13,26
37247,2023-03-07 14,26
37247,2023-03-07 15,27
37247,2023-03-07 16,27
37247,2023-03-07 17,28
37247,2023-03-07 18,29
37247,2023-03-07 19,30
37247,2023-03-07 20,30
37247,2023-03-07 21,31
37247,2023-03-07 22,32
37247,2023-03-07 23,33
