sensor_id,timestamp,temperature
23288,2023-02-15 00,31
23288,2023-02-15 01,29
23288,2023-02-15 02,29
23288,2023-02-15 03,29
23288,2023-02-15 04,28
23288,2023-02-15 05,28
23288,2023-02-15 06,27
23288,2023-02-15 07,25
23288,2023-02-15 08,26
23288,2023-02-15 09,26
23288,2023-02-15 10,25
23288,2023-02-15 11,25
23288,2023-02-15 12,23
23288,2023-02-15 16,24
23288,2023-02-15 17,24
23288,2023-02-15 18,25
23288,2023-02-15 19,25
23288,2023-02-15 20,20
23288,2023-02-15 21,22
23288,2023-02-15 22,30
23288,2023-02-15 23,31
23288,2023-02-16 00,34
23288,2023-02-16 01,34
23288,2023-02-16 02,34
23288,2023-02-16 03,34
23288,2023-02-16 04,34
23288,2023-02-16 05,34
23288,2023-02-16 06,33
23288,2023-02-16 07,34
23288,2023-02-16 08,33
23288,2023-02-16 09,33
23288,2023-02-16 10,33
23288,2023-02-16 11,33
23288,2023-02-16 12,33
23288,2023-02-16 13,33
23288,2023-02-16 14,33
23288,2023-02-16 15,33
23288,2023-02-16 16,33
23288,2023-02-16 17,33
23288,2023-02-16 18,33
23288,2023-02-16 19,32
23288,2023-02-16 20,32
23288,2023-02-16 21,33
23288,2023-02-16 22,33
23288,2023-02-16 23,33
23288,2023-02-17 00,33
23288,2023-02-17 01,33
23288,2023-02-17 02,34
23288,2023-02-17 03,33
23288,2023-02-17 04,34
23288,2023-02-17 05,33
23288,2023-02-17 06,33
23288,2023-02-17 07,33
23288,2023-02-17 08,33
23288,2023-02-17 09,33
23288,2023-02-17 10,32
23288,2023-02-17 11,32
23288,2023-02-17 12,31
23288,2023-02-17 13,31
23288,2023-02-17 14,30
23288,2023-02-17 15,29
23288,2023-02-17 16,29
23288,2023-02-17 17,28
23288,2023-02-17 18,29
23288,2023-02-17 19,31
23288,2023-02-17 20,31
23288,2023-02-17 21,33
23288,2023-02-17 22,34
23288,2023-02-17 23,34
23288,2023-02-18 00,34
23288,2023-02-18 01,34
23288,2023-02-18 02,34
23288,2023-02-18 03,34
23288,2023-02-18 04,34
23288,2023-02-18 05,34
23288,2023-02-18 06,34
23288,2023-02-18 07,34
23288,2023-02-18 08,34
23288,2023-02-18 09,33
23288,2023-02-18 10,34
23288,2023-02-18 11,34
23288,2023-02-18 12,32
23288,2023-02-18 13,32
23288,2023-02-18 14,32
23288,2023-02-18 15,31
23288,2023-02-18 16,30
23288,2023-02-18 17,31
23288,2023-02-18 18,31
23288,2023-02-18 19,32
23288,2023-02-18 20,33
23288,2023-02-18 21,33
23288,2023-02-18 22,34
23288,2023-02-18 23,34
23288,2023-02-19 00,34
23288,2023-02-19 01,34
23288,2023-02-19 02,34
23288,2023-02-19 03,34
23288,2023-02-19 04,34
23288,2023-02-19 05,34
23288,2023-02-19 06,34
23288,2023-02-19 07,34
23288,2023-02-19 08,34
23288,2023-02-19 09,34
23288,2023-02-19 10,33
23288,2023-02-19 11,33
23288,2023-02-19 12,33
