sensor_id,timestamp,temperature
229470,2023-02-15 00,15
229470,2023-02-15 01,15
229470,2023-02-15 02,16
229470,2023-02-15 03,17
229470,2023-02-15 04,15
229470,2023-02-15 05,12
229470,2023-02-15 06,10
229470,2023-02-15 07,9
229470,2023-02-15 09,5
229470,2023-02-15 10,4
229470,2023-02-15 11,3
229470,2023-02-15 13,2
229470,2023-02-15 14,2
229470,2023-02-15 15,2
229470,2023-02-15 16,3
229470,2023-02-15 17,8
229470,2023-02-15 18,13
229470,2023-02-15 19,18
229470,2023-02-15 21,20
229470,2023-02-15 22,24
229470,2023-02-15 23,28
229470,2023-02-16 00,28
229470,2023-02-16 01,29
229470,2023-02-16 02,30
229470,2023-02-16 03,30
229470,2023-02-16 04,29
229470,2023-02-16 05,28
229470,2023-02-16 06,27
229470,2023-02-16 07,26
229470,2023-02-16 08,26
229470,2023-02-16 09,24
229470,2023-02-16 10,23
229470,2023-02-16 11,22
229470,2023-02-16 12,20
229470,2023-02-16 13,21
229470,2023-02-16 14,20
229470,2023-02-16 15,19
229470,2023-02-16 16,20
229470,2023-02-16 17,20
229470,2023-02-16 18,20
229470,2023-02-16 19,21
229470,2023-02-16 20,24
229470,2023-02-16 21,26
229470,2023-02-16 22,28
229470,2023-02-16 23,29
229470,2023-02-17 00,31
229470,2023-02-17 01,32
229470,2023-02-17 02,31
229470,2023-02-17 03,32
229470,2023-02-17 04,31
229470,2023-02-17 05,30
229470,2023-02-17 06,30
229470,2023-02-17 07,29
229470,2023-02-17 08,28
229470,2023-02-17 09,27
229470,2023-02-17 10,23
229470,2023-02-17 11,23
229470,2023-02-17 12,21
229470,2023-02-17 13,21
229470,2023-02-17 14,22
229470,2023-02-17 15,19
229470,2023-02-17 16,19
229470,2023-02-17 17,18
229470,2023-02-17 18,21
229470,2023-02-17 19,21
229470,2023-02-17 20,22
229470,2023-02-17 21,24
229470,2023-02-17 22,27
229470,2023-02-17 23,30
229470,2023-02-18 00,31
229470,2023-02-18 01,33
229470,2023-02-18 02,33
229470,2023-02-18 03,32
229470,2023-02-18 04,32
229470,2023-02-18 05,32
229470,2023-02-18 06,31
229470,2023-02-18 07,30
229470,2023-02-18 08,30
229470,2023-02-18 09,28
229470,2023-02-18 10,27
229470,2023-02-18 11,26
229470,2023-02-18 12,26
229470,2023-02-18 13,24
229470,2023-02-18 14,24
229470,2023-02-18 15,22
229470,2023-02-18 16,22
229470,2023-02-18 17,23
229470,2023-02-18 18,23
229470,2023-02-18 19,24
229470,2023-02-18 20,28
229470,2023-02-18 21,30
229470,2023-02-18 22,31
229470,2023-02-18 23,32
229470,2023-02-19 00,33
229470,2023-02-19 01,33
229470,2023-02-19 02,33
229470,2023-02-19 03,33
229470,2023-02-19 04,33
229470,2023-02-19 05,33
229470,2023-02-19 06,33
229470,2023-02-19 07,32
229470,2023-02-19 08,31
229470,2023-02-19 09,31
229470,2023-02-19 10,32
229470,2023-02-19 11,31
229470,2023-02-19 12,30
229470,2023-02-19 13,28
229470,2023-02-19 14,27
229470,2023-02-19 15,25
229470,2023-02-19 16,26
229470,2023-02-19 17,26
229470,2023-02-19 18,27
229470,2023-02-19 19,27
229470,2023-02-19 20,29
229470,2023-02-19 21,30
229470,2023-02-19 22,32
229470,2023-02-19 23,33
229470,2023-02-20 00,34
229470,2023-02-20 01,34
229470,2023-02-20 02,34
229470,2023-02-20 03,33
229470,2023-02-20 04,33
229470,2023-02-20 05,33
229470,2023-02-20 06,33
229470,2023-02-20 07,33
229470,2023-02-20 08,33
229470,2023-02-20 09,32
229470,2023-02-20 10,32
229470,2023-02-20 11,31
229470,2023-02-20 12,30
229470,2023-02-20 13,29
229470,2023-02-20 14,29
229470,2023-02-20 15,29
229470,2023-02-20 16,28
229470,2023-02-20 17,29
229470,2023-02-20 18,30
229470,2023-02-20 19,31
229470,2023-02-20 20,32
229470,2023-02-20 21,33
229470,2023-02-20 22,33
229470,2023-02-20 23,34
229470,2023-02-21 00,34
229470,2023-02-21 01,34
229470,2023-02-21 02,34
229470,2023-02-21 03,34
229470,2023-02-21 04,34
229470,2023-02-21 05,34
229470,2023-02-21 06,33
229470,2023-02-21 07,34
229470,2023-02-21 08,33
229470,2023-02-21 09,33
229470,2023-02-21 10,33
229470,2023-02-21 11,33
229470,2023-02-21 12,33
229470,2023-02-21 13,33
229470,2023-02-21 14,32
229470,2023-02-21 15,32
229470,2023-02-21 16,32
229470,2023-02-21 17,32
229470,2023-02-21 18,32
229470,2023-02-21 19,33
229470,2023-02-21 20,33
229470,2023-02-21 21,33
229470,2023-02-21 22,34
229470,2023-02-21 23,34
229470,2023-02-22 00,33
229470,2023-02-22 01,33
229470,2023-02-22 02,33
229470,2023-02-22 03,33
229470,2023-02-22 04,32
229470,2023-02-22 05,31
229470,2023-02-22 06,31
229470,2023-02-22 07,32
229470,2023-02-22 08,31
229470,2023-02-22 09,32
229470,2023-02-22 10,31
229470,2023-02-22 11,31
229470,2023-02-22 12,30
229470,2023-02-22 13,30
229470,2023-02-22 14,31
229470,2023-02-22 15,31
229470,2023-02-22 16,31
229470,2023-02-22 17,31
229470,2023-02-22 18,30
229470,2023-02-22 19,31
229470,2023-02-22 20,31
229470,2023-02-22 21,31
229470,2023-02-22 22,31
229470,2023-02-22 23,32
229470,2023-02-23 00,32
229470,2023-02-23 01,32
229470,2023-02-23 02,31
229470,2023-02-23 03,31
229470,2023-02-23 04,31
229470,2023-02-23 05,30
229470,2023-02-23 06,30
229470,2023-02-23 07,30
229470,2023-02-23 08,29
229470,2023-02-23 09,30
229470,2023-02-23 10,29
229470,2023-02-23 11,29
229470,2023-02-23 12,29
229470,2023-02-23 13,28
229470,2023-02-23 14,27
229470,2023-02-23 15,28
229470,2023-02-23 16,27
229470,2023-02-23 17,27
