sensor_id,timestamp,temperature
54200,2023-02-15 00,34
54200,2023-02-15 01,33
54200,2023-02-15 02,33
54200,2023-02-15 03,33
54200,2023-02-15 04,33
54200,2023-02-15 05,33
54200,2023-02-15 06,33
54200,2023-02-15 07,33
54200,2023-02-15 08,33
54200,2023-02-15 09,33
54200,2023-02-15 10,34
54200,2023-02-15 11,34
54200,2023-02-15 12,34
54200,2023-02-15 13,34
54200,2023-02-15 14,34
54200,2023-02-15 15,34
54200,2023-02-15 16,34
54200,2023-02-15 17,34
54200,2023-02-15 18,34
54200,2023-02-15 19,34
54200,2023-02-15 20,34
54200,2023-02-15 21,22
54200,2023-02-15 22,20
54200,2023-02-15 23,19
54200,2023-02-16 00,13
54200,2023-02-16 01,11
54200,2023-02-16 02,32
54200,2023-02-16 03,34
54200,2023-02-16 04,34
54200,2023-02-16 05,34
54200,2023-02-16 06,33
54200,2023-02-16 07,33
54200,2023-02-16 08,33
54200,2023-02-16 09,33
54200,2023-02-16 10,33
54200,2023-02-16 11,34
54200,2023-02-16 12,33
54200,2023-02-16 13,34
54200,2023-02-16 14,34
54200,2023-02-16 15,34
54200,2023-02-16 16,33
54200,2023-02-16 17,33
54200,2023-02-16 18,33
54200,2023-02-16 19,34
54200,2023-02-16 20,34
54200,2023-02-16 21,33
54200,2023-02-16 22,34
54200,2023-02-16 23,33
54200,2023-02-17 00,34
54200,2023-02-17 01,34
54200,2023-02-17 02,34
54200,2023-02-17 03,34
54200,2023-02-17 04,34
54200,2023-02-17 05,34
54200,2023-02-17 06,34
54200,2023-02-17 07,34
54200,2023-02-17 08,34
54200,2023-02-17 09,34
54200,2023-02-17 10,33
54200,2023-02-17 11,33
54200,2023-02-17 12,33
54200,2023-02-17 13,33
54200,2023-02-17 14,34
54200,2023-02-17 15,34
54200,2023-02-17 16,34
54200,2023-02-17 17,33
54200,2023-02-17 18,33
54200,2023-02-17 19,33
54200,2023-02-17 20,33
54200,2023-02-17 21,33
54200,2023-02-17 22,34
54200,2023-02-17 23,34
54200,2023-02-18 00,34
54200,2023-02-18 01,34
54200,2023-02-18 02,34
54200,2023-02-18 03,34
54200,2023-02-18 04,34
54200,2023-02-18 05,34
54200,2023-02-18 06,34
54200,2023-02-18 07,34
54200,2023-02-18 08,33
54200,2023-02-18 09,34
54200,2023-02-18 10,34
54200,2023-02-18 11,33
54200,2023-02-18 12,34
54200,2023-02-18 13,34
54200,2023-02-18 14,33
54200,2023-02-18 15,34
54200,2023-02-18 16,34
54200,2023-02-18 17,33
54200,2023-02-18 18,33
54200,2023-02-18 19,34
54200,2023-02-18 20,34
54200,2023-02-18 21,34
54200,2023-02-18 22,34
54200,2023-02-18 23,34
54200,2023-02-19 00,34
54200,2023-02-19 01,34
