sensor_id,timestamp,temperature
25729,2023-03-11 12,34
25729,2023-03-11 13,34
25729,2023-03-11 14,34
25729,2023-03-11 15,34
25729,2023-03-11 16,34
25729,2023-03-11 17,34
25729,2023-03-11 18,34
25729,2023-03-11 19,34
25729,2023-03-11 20,34
25729,2023-03-11 21,34
25729,2023-03-11 22,35
25729,2023-03-11 23,35
25729,2023-03-12 00,34
25729,2023-03-12 01,34
25729,2023-03-12 02,34
25729,2023-03-12 03,34
25729,2023-03-12 04,34
25729,2023-03-12 05,34
25729,2023-03-12 06,34
25729,2023-03-12 07,34
25729,2023-03-12 08,34
25729,2023-03-12 09,34
25729,2023-03-12 10,34
25729,2023-03-12 11,34
25729,2023-03-12 12,35
25729,2023-03-12 13,35
25729,2023-03-12 14,35
25729,2023-03-12 15,34
25729,2023-03-12 16,34
25729,2023-03-12 17,34
25729,2023-03-12 18,34
25729,2023-03-12 19,34
25729,2023-03-12 20,34
25729,2023-03-12 21,34
25729,2023-03-12 22,34
25729,2023-03-12 23,34
25729,2023-03-13 00,34
25729,2023-03-13 01,34
25729,2023-03-13 02,34
25729,2023-03-13 03,34
25729,2023-03-13 04,34
25729,2023-03-13 05,34
25729,2023-03-13 06,34
25729,2023-03-13 07,35
25729,2023-03-13 08,35
25729,2023-03-13 09,34
25729,2023-03-13 10,34
25729,2023-03-13 11,34
25729,2023-03-13 12,34
25729,2023-03-13 13,35
25729,2023-03-13 14,35
25729,2023-03-13 15,35
25729,2023-03-13 16,34
25729,2023-03-13 17,34
25729,2023-03-13 18,34
25729,2023-03-13 19,34
25729,2023-03-13 20,34
25729,2023-03-13 21,35
25729,2023-03-13 22,35
25729,2023-03-13 23,35
25729,2023-03-14 00,35
25729,2023-03-14 01,35
25729,2023-03-14 02,34
25729,2023-03-14 03,34
25729,2023-03-14 04,34
25729,2023-03-14 05,34
25729,2023-03-14 06,35
25729,2023-03-14 07,35
25729,2023-03-14 08,34
25729,2023-03-14 09,35
25729,2023-03-14 10,35
25729,2023-03-14 11,35
25729,2023-03-14 12,35
25729,2023-03-14 13,35
25729,2023-03-14 14,35
25729,2023-03-14 15,34
25729,2023-03-14 16,34
25729,2023-03-14 17,34
25729,2023-03-14 18,34
25729,2023-03-14 19,34
25729,2023-03-14 20,34
25729,2023-03-14 21,34
25729,2023-03-14 22,34
25729,2023-03-14 23,34
25729,2023-03-15 00,34
25729,2023-03-15 01,34
25729,2023-03-15 02,34
25729,2023-03-15 03,34
25729,2023-03-15 04,34
25729,2023-03-15 05,34
25729,2023-03-15 06,34
25729,2023-03-15 07,34
25729,2023-03-15 08,34
25729,2023-03-15 09,34
25729,2023-03-15 10,34
25729,2023-03-15 11,34
25729,2023-03-15 12,34
25729,2023-03-15 13,34
25729,2023-03-15 14,34
25729,2023-03-15 15,34
