sensor_id,timestamp,temperature
228391,2023-02-15 02,16
228391,2023-02-15 03,17
228391,2023-02-15 04,15
228391,2023-02-15 05,13
228391,2023-02-15 06,11
228391,2023-02-15 07,9
228391,2023-02-15 08,7
228391,2023-02-15 09,6
228391,2023-02-15 10,5
228391,2023-02-15 11,4
228391,2023-02-15 12,3
228391,2023-02-15 13,2
228391,2023-02-15 14,2
228391,2023-02-15 15,2
228391,2023-02-15 16,2
228391,2023-02-15 17,14
228391,2023-02-15 18,17
228391,2023-02-15 19,20
228391,2023-02-15 20,21
228391,2023-02-15 21,20
228391,2023-02-15 22,19
228391,2023-02-15 23,20
228391,2023-02-16 00,22
228391,2023-02-16 01,23
228391,2023-02-16 02,24
228391,2023-02-16 03,23
228391,2023-02-16 04,22
228391,2023-02-16 05,20
228391,2023-02-16 06,19
228391,2023-02-16 07,19
228391,2023-02-16 08,18
228391,2023-02-16 09,17
228391,2023-02-16 10,18
228391,2023-02-16 11,16
228391,2023-02-16 12,16
228391,2023-02-16 13,15
228391,2023-02-16 14,15
228391,2023-02-16 15,15
228391,2023-02-16 16,15
228391,2023-02-16 17,17
228391,2023-02-16 18,19
228391,2023-02-16 19,22
228391,2023-02-16 20,22
228391,2023-02-16 21,23
228391,2023-02-16 22,23
228391,2023-02-16 23,23
228391,2023-02-17 00,23
228391,2023-02-17 01,24
228391,2023-02-17 02,24
228391,2023-02-17 03,25
228391,2023-02-17 04,23
228391,2023-02-17 05,21
228391,2023-02-17 06,20
228391,2023-02-17 07,18
228391,2023-02-17 08,18
228391,2023-02-17 09,17
228391,2023-02-17 10,16
228391,2023-02-17 11,16
228391,2023-02-17 12,15
228391,2023-02-17 13,15
228391,2023-02-17 14,15
228391,2023-02-17 15,14
228391,2023-02-17 16,15
228391,2023-02-17 17,15
228391,2023-02-17 18,19
228391,2023-02-17 19,18
228391,2023-02-17 20,18
228391,2023-02-17 21,19
228391,2023-02-17 22,20
228391,2023-02-17 23,22
228391,2023-02-18 00,22
228391,2023-02-18 01,23
228391,2023-02-18 02,24
228391,2023-02-18 03,23
228391,2023-02-18 04,21
228391,2023-02-18 05,19
228391,2023-02-18 06,19
228391,2023-02-18 07,18
228391,2023-02-18 08,16
228391,2023-02-18 09,15
228391,2023-02-18 10,14
228391,2023-02-18 11,14
228391,2023-02-18 12,13
228391,2023-02-18 13,14
228391,2023-02-18 14,13
228391,2023-02-18 15,12
228391,2023-02-18 16,12
228391,2023-02-18 17,14
228391,2023-02-18 18,18
228391,2023-02-18 19,17
228391,2023-02-18 20,19
228391,2023-02-18 21,20
228391,2023-02-18 22,21
228391,2023-02-18 23,23
228391,2023-02-19 00,24
228391,2023-02-19 01,25
228391,2023-02-19 02,24
228391,2023-02-19 03,24
228391,2023-02-19 04,24
228391,2023-02-19 05,24
228391,2023-02-19 06,21
228391,2023-02-19 07,21
228391,2023-02-19 08,20
228391,2023-02-19 09,20
228391,2023-02-19 10,20
228391,2023-02-19 11,19
228391,2023-02-19 12,18
228391,2023-02-19 13,18
228391,2023-02-19 14,16
228391,2023-02-19 15,16
228391,2023-02-19 16,16
228391,2023-02-19 17,18
228391,2023-02-19 18,20
228391,2023-02-19 19,19
228391,2023-02-19 20,21
228391,2023-02-19 21,23
228391,2023-02-19 22,24
228391,2023-02-19 23,25
228391,2023-02-20 00,26
228391,2023-02-20 01,27
228391,2023-02-20 02,28
228391,2023-02-20 03,27
228391,2023-02-20 04,26
228391,2023-02-20 05,24
228391,2023-02-20 06,23
228391,2023-02-20 07,23
228391,2023-02-20 08,21
228391,2023-02-20 09,21
228391,2023-02-20 10,21
228391,2023-02-20 11,21
228391,2023-02-20 12,21
228391,2023-02-20 13,20
228391,2023-02-20 14,20
228391,2023-02-20 15,19
228391,2023-02-20 16,20
228391,2023-02-20 17,21
228391,2023-02-20 18,21
228391,2023-02-20 19,22
228391,2023-02-20 20,25
228391,2023-02-20 21,25
228391,2023-02-20 22,26
228391,2023-02-20 23,28
228391,2023-02-21 00,29
228391,2023-02-21 01,28
228391,2023-02-21 02,29
228391,2023-02-21 03,27
228391,2023-02-21 04,27
228391,2023-02-21 05,26
228391,2023-02-21 06,24
228391,2023-02-21 07,24
228391,2023-02-21 08,22
228391,2023-02-21 09,22
228391,2023-02-21 10,22
228391,2023-02-21 11,22
228391,2023-02-21 12,21
228391,2023-02-21 13,21
228391,2023-02-21 14,21
228391,2023-02-21 15,20
228391,2023-02-21 16,21
228391,2023-02-21 17,22
228391,2023-02-21 18,23
228391,2023-02-21 19,24
228391,2023-02-21 20,25
228391,2023-02-21 21,27
228391,2023-02-21 22,27
228391,2023-02-21 23,28
228391,2023-02-22 00,27
228391,2023-02-22 01,25
228391,2023-02-22 02,24
228391,2023-02-22 03,24
228391,2023-02-22 04,22
228391,2023-02-22 05,21
228391,2023-02-22 06,21
228391,2023-02-22 07,21
228391,2023-02-22 08,19
228391,2023-02-22 09,19
228391,2023-02-22 10,18
228391,2023-02-22 11,19
228391,2023-02-22 12,19
228391,2023-02-22 13,20
228391,2023-02-22 14,18
228391,2023-02-22 15,18
228391,2023-02-22 16,19
228391,2023-02-22 17,18
228391,2023-02-22 18,18
228391,2023-02-22 19,20
228391,2023-02-22 20,21
228391,2023-02-22 21,21
228391,2023-02-22 22,20
228391,2023-02-22 23,22
228391,2023-02-23 00,23
228391,2023-02-23 01,23
228391,2023-02-23 02,22
228391,2023-02-23 03,21
228391,2023-02-23 04,21
228391,2023-02-23 05,20
228391,2023-02-23 06,20
228391,2023-02-23 07,19
228391,2023-02-23 08,18
228391,2023-02-23 09,18
228391,2023-02-23 10,17
228391,2023-02-23 11,17
228391,2023-02-23 12,16
228391,2023-02-23 13,15
228391,2023-02-23 14,15
228391,2023-02-23 15,15
228391,2023-02-23 16,15
228391,2023-02-23 17,17
228391,2023-02-23 18,18
228391,2023-02-23 19,18
228391,2023-02-23 20,19
228391,2023-02-23 21,20
228391,2023-02-23 22,20
228391,2023-02-23 23,21
228391,2023-02-24 00,20
228391,2023-02-24 01,19
228391,2023-02-24 02,19
228391,2023-02-24 03,19
228391,2023-02-24 04,19
228391,2023-02-24 05,18
228391,2023-02-24 06,17
228391,2023-02-24 07,17
228391,2023-02-24 08,17
228391,2023-02-24 09,16
228391,2023-02-24 10,17
228391,2023-02-24 11,17
228391,2023-02-24 12,16
228391,2023-02-24 13,17
228391,2023-02-24 14,17
228391,2023-02-24 15,15
228391,2023-02-24 16,16
228391,2023-02-24 17,18
228391,2023-02-24 18,18
228391,2023-02-24 19,18
228391,2023-02-24 20,19
228391,2023-02-24 21,17
228391,2023-02-24 22,17
228391,2023-02-24 23,17
228391,2023-02-25 00,16
228391,2023-02-25 01,16
228391,2023-02-25 02,15
