sensor_id,timestamp,temperature
50388,2023-02-15 00,27
50388,2023-02-15 01,27
50388,2023-02-15 02,25
50388,2023-02-15 03,24
50388,2023-02-15 04,24
50388,2023-02-15 05,23
50388,2023-02-15 06,21
50388,2023-02-15 07,21
50388,2023-02-15 08,20
50388,2023-02-15 09,19
50388,2023-02-15 10,18
50388,2023-02-15 11,17
50388,2023-02-15 12,16
50388,2023-02-15 13,16
50388,2023-02-15 14,16
50388,2023-02-15 15,15
50388,2023-02-15 16,16
50388,2023-02-15 17,18
50388,2023-02-15 18,20
50388,2023-02-15 19,20
50388,2023-02-15 20,19
50388,2023-02-15 21,23
50388,2023-02-15 22,22
50388,2023-02-15 23,24
50388,2023-02-16 00,25
50388,2023-02-16 01,26
50388,2023-02-16 02,25
50388,2023-02-16 03,23
50388,2023-02-16 04,22
50388,2023-02-16 05,19
50388,2023-02-16 06,19
50388,2023-02-16 07,18
50388,2023-02-16 08,17
50388,2023-02-16 09,18
50388,2023-02-16 10,15
50388,2023-02-16 11,16
50388,2023-02-16 12,16
50388,2023-02-16 13,14
50388,2023-02-16 14,14
50388,2023-02-16 15,16
50388,2023-02-16 16,15
50388,2023-02-16 17,15
50388,2023-02-16 18,14
50388,2023-02-16 19,16
50388,2023-02-16 20,18
50388,2023-02-16 21,20
50388,2023-02-16 22,22
50388,2023-02-16 23,21
50388,2023-02-17 00,22
50388,2023-02-17 01,22
50388,2023-02-17 02,21
50388,2023-02-17 03,24
50388,2023-02-17 04,22
50388,2023-02-17 05,21
50388,2023-02-17 06,20
50388,2023-02-17 07,20
50388,2023-02-17 08,17
50388,2023-02-17 09,17
50388,2023-02-17 10,16
50388,2023-02-17 11,15
50388,2023-02-17 12,17
50388,2023-02-17 13,16
50388,2023-02-17 14,14
50388,2023-02-17 15,14
50388,2023-02-17 16,15
50388,2023-02-17 17,18
50388,2023-02-17 18,19
50388,2023-02-17 19,20
50388,2023-02-17 20,19
50388,2023-02-17 21,21
50388,2023-02-17 22,23
50388,2023-02-17 23,26
50388,2023-02-18 00,27
50388,2023-02-18 01,29
50388,2023-02-18 02,29
50388,2023-02-18 03,26
50388,2023-02-18 04,23
50388,2023-02-18 05,20
50388,2023-02-18 06,19
50388,2023-02-18 07,17
50388,2023-02-18 08,15
50388,2023-02-18 09,13
50388,2023-02-18 10,14
50388,2023-02-18 11,12
50388,2023-02-18 12,12
50388,2023-02-18 13,11
50388,2023-02-18 14,11
50388,2023-02-18 15,10
50388,2023-02-18 16,12
50388,2023-02-18 17,13
50388,2023-02-18 18,16
50388,2023-02-18 19,17
50388,2023-02-18 20,20
50388,2023-02-18 21,23
50388,2023-02-18 22,26
50388,2023-02-18 23,28
50388,2023-02-19 00,30
50388,2023-02-19 01,29
50388,2023-02-19 02,29
50388,2023-02-19 03,27
50388,2023-02-19 04,26
50388,2023-02-19 05,23
50388,2023-02-19 06,22
50388,2023-02-19 07,20
50388,2023-02-19 08,17
50388,2023-02-19 09,18
50388,2023-02-19 10,16
50388,2023-02-19 11,14
50388,2023-02-19 12,15
50388,2023-02-19 13,14
50388,2023-02-19 14,14
50388,2023-02-19 15,13
50388,2023-02-19 16,15
50388,2023-02-19 17,17
50388,2023-02-19 18,18
50388,2023-02-19 19,20
50388,2023-02-19 20,22
50388,2023-02-19 21,25
50388,2023-02-19 22,24
50388,2023-02-19 23,27
50388,2023-02-20 00,28
50388,2023-02-20 01,29
50388,2023-02-20 02,30
50388,2023-02-20 03,28
50388,2023-02-20 04,26
50388,2023-02-20 05,24
50388,2023-02-20 06,22
50388,2023-02-20 07,20
50388,2023-02-20 08,20
50388,2023-02-20 09,19
50388,2023-02-20 10,19
50388,2023-02-20 11,17
50388,2023-02-20 12,18
50388,2023-02-20 13,16
50388,2023-02-20 14,15
50388,2023-02-20 15,15
50388,2023-02-20 16,16
50388,2023-02-20 17,17
50388,2023-02-20 18,18
50388,2023-02-20 19,20
50388,2023-02-20 20,22
50388,2023-02-20 21,24
50388,2023-02-20 22,26
50388,2023-02-20 23,27
50388,2023-02-21 00,29
50388,2023-02-21 01,31
50388,2023-02-21 02,30
50388,2023-02-21 03,29
50388,2023-02-21 04,27
50388,2023-02-21 05,25
